season tcID TC YYYYMMDDHH lat lon vmax pmin status distance
2016 EP04 Celia 2016071600 22.3 -143.2 35 1005 LO 1246
2016 EP04 Celia 2016071606 22.4 -144.5 35 1005 LO 1119
2016 EP04 Celia 2016071612 22.5 -145.8 35 1005 LO 994
2016 EP04 Celia 2016071618 22.7 -147.0 35 1005 LO 885
2016 EP04 Celia 2016071700 23.0 -148.1 35 1004 LO 797
2016 EP04 Celia 2016071706 23.3 -149.1 40 1003 LO 726
2016 EP04 Celia 2016071712 23.6 -150.0 40 1003 LO 671
2016 EP04 Celia 2016071718 23.7 -150.9 40 1004 LO 608
2016 EP04 Celia 2016071800 23.7 -152.0 40 1005 LO 525
2016 EP04 Celia 2016071806 23.7 -153.2 40 1006 LO 434
2016 EP04 Celia 2016071812 23.7 -154.5 40 1007 LO 356
2016 EP04 Celia 2016071818 23.7 -156.0 40 1007 LO 292
2016 EP04 Celia 2016071900 23.8 -157.3 40 1007 LO 243
2016 EP04 Celia 2016071906 23.8 -158.6 35 1008 LO 193
2016 EP04 Celia 2016071912 23.9 -159.9 35 1008 LO 192
2016 EP04 Celia 2016071918 24.1 -161.2 35 1008 LO 263
2016 EP04 Celia 2016072000 24.2 -162.4 35 1008 LO 340
2016 EP04 Celia 2016072006 24.3 -163.8 35 1008 LO 455
2016 EP04 Celia 2016072012 24.4 -165.3 35 1009 LO 592
2016 EP04 Celia 2016072018 24.4 -166.9 35 1009 LO 741
2016 EP04 Celia 2016072100 24.5 -168.5 35 1010 LO 897
2016 EP04 Celia 2016072106 24.8 -170.1 35 1010 LO 1062
2016 EP04 Celia 2016072112 25.0 -171.7 30 1011 LO 1223
2016 EP05 Darby 2016071112 14.5 -105.2 25 1008 TD 465
2016 EP05 Darby 2016071118 15.0 -105.7 30 1007 TD 440
2016 EP05 Darby 2016071200 15.5 -106.4 30 1007 TD 443
2016 EP05 Darby 2016071206 15.8 -107.2 30 1007 TD 462
2016 EP05 Darby 2016071212 15.9 -108.2 35 1006 TS 434
2016 EP05 Darby 2016071218 15.6 -109.2 45 1002 TS 401
2016 EP05 Darby 2016071300 15.4 -110.1 55 1000 TS 386
2016 EP05 Darby 2016071306 15.3 -111.0 60 998 TS 385
2016 EP05 Darby 2016071312 15.3 -111.9 60 996 TS 397
2016 EP05 Darby 2016071318 15.4 -112.9 65 992 HU 425
2016 EP05 Darby 2016071400 15.5 -114.0 70 989 HU 483
2016 EP05 Darby 2016071406 15.6 -115.2 70 989 HU 568
2016 EP05 Darby 2016071412 15.7 -116.3 70 987 HU 658
2016 EP05 Darby 2016071418 15.8 -117.5 75 984 HU 765
2016 EP05 Darby 2016071500 15.9 -118.6 80 982 HU 867
2016 EP05 Darby 2016071506 16.0 -119.5 85 979 HU 953
2016 EP05 Darby 2016071512 16.3 -120.3 90 974 HU 1023
2016 EP05 Darby 2016071518 16.7 -121.1 90 972 HU 1094
2016 EP05 Darby 2016071600 17.1 -121.9 90 971 HU 1168
2016 EP05 Darby 2016071606 17.4 -122.7 95 968 HU 1246
2016 EP05 Darby 2016071612 17.7 -123.5 100 964 HU 1325
2016 EP05 Darby 2016071618 17.9 -124.4 105 958 HU 1377
2016 EP05 Darby 2016071700 18.0 -125.3 100 962 HU 1411
2016 EP05 Darby 2016071706 18.1 -126.2 95 967 HU 1450
2016 EP05 Darby 2016071712 18.2 -127.0 90 971 HU 1488
2016 EP05 Darby 2016071718 18.3 -127.8 85 975 HU 1529
2016 EP05 Darby 2016071800 18.3 -128.7 80 979 HU 1588
2016 EP05 Darby 2016071806 18.4 -129.6 75 982 HU 1642
2016 EP05 Darby 2016071812 18.5 -130.6 70 986 HU 1707
2016 EP05 Darby 2016071818 18.8 -131.6 65 988 HU 1760
2016 EP05 Darby 2016071900 19.0 -132.7 65 988 HU 1833
2016 EP05 Darby 2016071906 19.3 -133.8 60 990 TS 1903
2016 EP05 Darby 2016071912 19.6 -134.9 60 992 TS 1976
2016 EP05 Darby 2016071918 19.8 -136.0 55 994 TS 1971
2016 EP05 Darby 2016072000 19.9 -137.2 55 995 TS 1845
2016 EP05 Darby 2016072006 19.9 -138.4 55 996 TS 1720
2016 EP05 Darby 2016072012 19.9 -139.6 50 999 TS 1595
2016 EP05 Darby 2016072018 19.9 -140.7 50 1000 TS 1480
2016 EP05 Darby 2016072100 19.7 -142.0 50 1000 TS 1344
2016 EP05 Darby 2016072106 19.4 -143.3 55 998 TS 1209
2016 EP05 Darby 2016072112 19.0 -144.6 55 998 TS 1076
2016 EP05 Darby 2016072118 18.8 -145.7 55 998 TS 963
2016 EP05 Darby 2016072200 18.7 -146.9 55 997 TS 839
2016 EP05 Darby 2016072206 18.6 -148.1 55 997 TS 715
2016 EP05 Darby 2016072212 18.5 -149.3 50 999 TS 593
2016 EP05 Darby 2016072218 18.5 -150.5 50 999 TS 470
2016 EP05 Darby 2016072300 18.6 -151.6 50 1000 TS 355
2016 EP05 Darby 2016072306 18.7 -152.6 50 1000 TS 252
2016 EP05 Darby 2016072312 18.7 -153.5 45 1001 TS 167
2016 EP05 Darby 2016072318 18.8 -154.4 40 1004 TS 89
2016 EP05 Darby 2016072400 19.3 -155.3 35 1006 TS 0
2016 EP05 Darby 2016072406 19.4 -156.3 30 1008 TD 44
2016 EP05 Darby 2016072412 19.6 -157.0 30 1008 TD 106
2016 EP05 Darby 2016072418 20.4 -157.7 30 1010 TD 87
2016 EP05 Darby 2016072500 21.2 -158.4 30 1011 TD 36
2016 EP05 Darby 2016072506 22.1 -159.1 30 1011 TD 24
2016 EP05 Darby 2016072512 22.3 -160.3 25 1011 LO 42
2016 EP05 Darby 2016072518 22.0 -160.6 25 1012 LO 44
2016 EP05 Darby 2016072600 22.4 -161.4 25 1012 LO 137
2016 EP05 Darby 2016072606 22.8 -162.0 20 1013 LO 212
2016 EP05 Darby 2016072612 23.1 -163.0 20 1014 WV 319
2016 EP06 Estelle 2016071500 13.5 -104.5 25 1008 LO 545
2016 EP06 Estelle 2016071506 13.7 -105.2 25 1008 LO 547
2016 EP06 Estelle 2016071512 14.0 -106.0 25 1008 TD 553
2016 EP06 Estelle 2016071518 14.4 -106.7 30 1007 TD 557
2016 EP06 Estelle 2016071600 14.8 -107.4 35 1005 TS 570
2016 EP06 Estelle 2016071606 15.3 -108.1 40 1004 TS 492
2016 EP06 Estelle 2016071612 15.7 -108.7 45 1003 TS 418
2016 EP06 Estelle 2016071618 15.9 -109.4 45 1002 TS 361
2016 EP06 Estelle 2016071700 16.0 -110.1 45 1000 TS 322
2016 EP06 Estelle 2016071706 16.1 -110.8 50 998 TS 297
2016 EP06 Estelle 2016071712 16.3 -111.5 55 994 TS 279
2016 EP06 Estelle 2016071718 16.5 -112.2 60 990 TS 282
2016 EP06 Estelle 2016071800 16.8 -113.0 60 990 TS 304
2016 EP06 Estelle 2016071806 17.2 -113.7 60 990 TS 334
2016 EP06 Estelle 2016071812 17.6 -114.4 55 991 TS 382
2016 EP06 Estelle 2016071818 17.9 -115.3 55 992 TS 464
2016 EP06 Estelle 2016071900 18.1 -116.2 55 993 TS 554
2016 EP06 Estelle 2016071906 18.4 -117.1 55 993 TS 644
2016 EP06 Estelle 2016071912 18.7 -118.1 60 992 TS 748
2016 EP06 Estelle 2016071918 18.9 -119.2 60 991 TS 863
2016 EP06 Estelle 2016072000 19.0 -120.4 60 990 TS 989
2016 EP06 Estelle 2016072006 19.0 -121.6 60 990 TS 1115
2016 EP06 Estelle 2016072012 19.1 -122.7 60 990 TS 1182
2016 EP06 Estelle 2016072018 19.2 -123.8 55 992 TS 1219
2016 EP06 Estelle 2016072100 19.3 -124.9 55 994 TS 1264
2016 EP06 Estelle 2016072106 19.5 -126.1 55 996 TS 1315
2016 EP06 Estelle 2016072112 19.9 -127.4 50 999 TS 1364
2016 EP06 Estelle 2016072118 20.4 -128.9 45 1002 TS 1432
2016 EP06 Estelle 2016072200 20.8 -130.2 40 1004 LO 1504
2016 EP06 Estelle 2016072206 21.1 -131.5 35 1005 LO 1591
2016 EP06 Estelle 2016072212 21.5 -132.8 35 1005 LO 1677
2016 EP06 Estelle 2016072218 22.1 -134.1 30 1006 LO 1759
2016 EP06 Estelle 2016072300 22.6 -135.3 30 1007 LO 1843
2016 EP06 Estelle 2016072306 23.0 -136.4 30 1008 LO 1926
2016 EP06 Estelle 2016072312 23.4 -137.5 30 1009 LO 1843
2016 EP06 Estelle 2016072318 23.7 -138.8 25 1010 LO 1720
2016 EP06 Estelle 2016072400 24.0 -140.1 25 1010 LO 1599
2016 EP06 Estelle 2016072406 24.3 -141.6 25 1010 LO 1463
2016 EP07 Frank 2016072106 13.2 -101.5 30 1007 TD 438
2016 EP07 Frank 2016072112 14.0 -102.5 35 1006 TS 397
2016 EP07 Frank 2016072118 14.8 -103.6 40 1005 TS 378
2016 EP07 Frank 2016072200 15.6 -104.7 45 1004 TS 331
2016 EP07 Frank 2016072206 16.4 -105.8 45 1000 TS 328
2016 EP07 Frank 2016072212 17.2 -106.9 45 1000 TS 318
2016 EP07 Frank 2016072218 17.7 -107.8 50 1000 TS 347
2016 EP07 Frank 2016072300 18.0 -108.5 55 998 TS 272
2016 EP07 Frank 2016072306 18.3 -109.1 55 994 TS 201
2016 EP07 Frank 2016072312 18.6 -109.7 55 994 TS 132
2016 EP07 Frank 2016072318 19.0 -110.3 55 994 TS 70
2016 EP07 Frank 2016072400 19.3 -110.8 55 994 TS 55
2016 EP07 Frank 2016072406 19.6 -111.4 55 994 TS 95
2016 EP07 Frank 2016072412 19.8 -111.9 55 994 TS 143
2016 EP07 Frank 2016072418 19.9 -112.3 60 992 TS 181
2016 EP07 Frank 2016072500 20.1 -112.8 60 992 TS 235
2016 EP07 Frank 2016072506 20.2 -113.2 55 994 TS 276
2016 EP07 Frank 2016072512 20.3 -113.7 50 994 TS 327
2016 EP07 Frank 2016072518 20.5 -114.2 45 996 TS 383
2016 EP07 Frank 2016072600 20.7 -114.7 50 994 TS 439
2016 EP07 Frank 2016072606 20.9 -115.4 55 994 TS 514
2016 EP07 Frank 2016072612 21.1 -116.2 65 989 HU 575
2016 EP07 Frank 2016072618 21.3 -117.2 70 986 HU 642
2016 EP07 Frank 2016072700 21.6 -118.2 75 979 HU 713
2016 EP07 Frank 2016072706 22.0 -119.2 75 985 HU 757
2016 EP07 Frank 2016072712 22.4 -120.3 60 993 TS 754
2016 EP07 Frank 2016072718 22.9 -121.4 55 996 TS 740
2016 EP07 Frank 2016072800 23.2 -122.4 45 1000 TS 759
2016 EP07 Frank 2016072806 23.4 -123.3 35 1004 TS 794
2016 EP07 Frank 2016072812 23.6 -124.1 30 1006 LO 830
2016 EP07 Frank 2016072818 24.0 -124.6 25 1007 LO 835
2016 EP07 Frank 2016072900 24.1 -125.1 25 1008 LO 866
2016 EP07 Frank 2016072906 24.2 -125.6 25 1009 LO 899
2016 EP07 Frank 2016072912 24.2 -126.0 20 1011 LO 932
2016 EP07 Frank 2016072918 24.1 -126.4 20 1011 LO 971
2016 EP07 Frank 2016073000 23.8 -126.7 20 1011 LO 1015
2016 EP07 Frank 2016073006 23.6 -127.0 20 1011 LO 1053
2016 EP07 Frank 2016073012 23.4 -127.3 20 1011 LO 1091
2016 EP07 Frank 2016073018 23.2 -127.7 20 1011 LO 1137
2016 EP08 Georgette 2016072100 9.5 -111.0 25 1008 LO 1030
2016 EP08 Georgette 2016072106 9.7 -111.7 25 1008 TD 1011
2016 EP08 Georgette 2016072112 10.0 -112.4 25 1008 TD 986
2016 EP08 Georgette 2016072118 10.5 -113.4 30 1006 TD 955
2016 EP08 Georgette 2016072200 11.1 -114.4 30 1006 TD 927
2016 EP08 Georgette 2016072206 11.6 -115.4 30 1006 TD 926
2016 EP08 Georgette 2016072212 12.1 -116.6 40 1004 TS 954
2016 EP08 Georgette 2016072218 12.6 -117.9 50 1002 TS 1008
2016 EP08 Georgette 2016072300 13.0 -118.9 55 1001 TS 1060
2016 EP08 Georgette 2016072306 13.4 -120.0 55 1001 TS 1131
2016 EP08 Georgette 2016072312 13.6 -121.0 55 1001 TS 1212
2016 EP08 Georgette 2016072318 13.8 -121.8 60 997 TS 1278
2016 EP08 Georgette 2016072400 14.1 -122.7 65 993 HU 1351
2016 EP08 Georgette 2016072406 14.5 -123.5 70 988 HU 1413
2016 EP08 Georgette 2016072412 14.9 -124.3 75 983 HU 1479
2016 EP08 Georgette 2016072418 15.4 -125.1 90 972 HU 1544
2016 EP08 Georgette 2016072500 16.0 -125.8 105 961 HU 1600
2016 EP08 Georgette 2016072506 16.6 -126.4 115 952 HU 1604
2016 EP08 Georgette 2016072512 17.2 -127.0 110 956 HU 1580
2016 EP08 Georgette 2016072518 17.7 -127.6 100 964 HU 1570
2016 EP08 Georgette 2016072600 18.0 -128.0 85 974 HU 1568
2016 EP08 Georgette 2016072606 18.1 -128.2 75 982 HU 1572
2016 EP08 Georgette 2016072612 18.2 -128.3 65 988 HU 1570
2016 EP08 Georgette 2016072618 18.3 -128.4 55 994 TS 1568
2016 EP08 Georgette 2016072700 18.6 -128.5 45 1001 TS 1549
2016 EP08 Georgette 2016072706 19.0 -128.7 35 1006 LO 1529
2016 EP08 Georgette 2016072712 19.5 -129.3 30 1007 LO 1532
2016 EP08 Georgette 2016072718 20.0 -130.1 30 1007 LO 1554
2016 EP08 Georgette 2016072800 20.4 -131.1 30 1007 LO 1605
2016 EP08 Georgette 2016072806 20.6 -132.1 25 1009 LO 1674
2016 EP08 Georgette 2016072812 20.7 -133.1 25 1009 LO 1752
2016 EP08 Georgette 2016072818 20.8 -134.0 25 1009 LO 1824
2016 EP08 Georgette 2016072900 20.7 -134.9 20 1011 LO 1909
2016 EP08 Georgette 2016072906 20.5 -135.9 20 1011 LO 1980
2016 EP08 Georgette 2016072912 20.3 -137.1 20 1012 LO 1855
2016 EP08 Georgette 2016072918 20.1 -138.4 20 1012 LO 1720
2016 EP08 Georgette 2016073000 20.0 -139.6 20 1012 LO 1594
2016 EP09 Howard 2016073112 14.7 -119.8 30 1007 TD 1040
2016 EP09 Howard 2016073118 15.1 -120.6 30 1006 TD 1099
2016 EP09 Howard 2016080100 15.5 -121.5 30 1006 TD 1173
2016 EP09 Howard 2016080106 15.9 -122.4 35 1005 TS 1251
2016 EP09 Howard 2016080112 16.4 -123.4 40 1001 TS 1340
2016 EP09 Howard 2016080118 16.8 -124.5 40 1001 TS 1446
2016 EP09 Howard 2016080200 17.4 -125.8 45 999 TS 1495
2016 EP09 Howard 2016080206 18.0 -127.0 50 998 TS 1506
2016 EP09 Howard 2016080212 18.5 -128.3 50 999 TS 1544
2016 EP09 Howard 2016080218 19.0 -129.5 50 999 TS 1586
2016 EP09 Howard 2016080300 19.5 -130.7 45 1003 TS 1638
2016 EP09 Howard 2016080306 20.1 -131.9 40 1005 TS 1691
2016 EP09 Howard 2016080312 20.6 -133.1 35 1006 LO 1759
2016 EP09 Howard 2016080318 21.1 -134.5 35 1007 LO 1850
2016 EP09 Howard 2016080400 21.5 -135.9 35 1007 LO 1954
2016 EP09 Howard 2016080406 21.8 -137.4 35 1007 LO 1830
2016 EP09 Howard 2016080412 22.0 -138.8 35 1007 LO 1689
2016 EP09 Howard 2016080418 22.2 -140.1 35 1008 LO 1559
2016 EP09 Howard 2016080500 22.2 -141.5 30 1008 LO 1416
2016 EP09 Howard 2016080506 22.2 -143.0 30 1008 LO 1264
2016 EP09 Howard 2016080512 22.2 -144.4 30 1008 LO 1124
2016 EP09 Howard 2016080518 22.2 -145.8 25 1009 LO 984
2016 EP09 Howard 2016080600 22.2 -147.2 25 1009 LO 847
2016 EP09 Howard 2016080606 22.2 -148.6 25 1009 LO 712
2016 EP09 Howard 2016080612 22.1 -150.0 25 1009 LO 578
2016 EP09 Howard 2016080618 22.1 -151.6 25 1009 LO 440
2016 EP09 Howard 2016080700 22.0 -153.3 25 1009 LO 300
2016 EP09 Howard 2016080706 21.8 -154.8 25 1009 LO 169
2016 EP09 Howard 2016080712 21.7 -156.4 25 1009 LO 69
2016 EP10 Ivette 2016080300 13.8 -116.7 30 1007 TD 821
2016 EP10 Ivette 2016080306 14.0 -118.3 35 1006 TS 942
2016 EP10 Ivette 2016080312 14.2 -119.8 40 1005 TS 1067
2016 EP10 Ivette 2016080318 14.4 -121.4 40 1004 TS 1210
2016 EP10 Ivette 2016080400 14.6 -122.8 40 1004 TS 1339
2016 EP10 Ivette 2016080406 14.7 -124.1 40 1004 TS 1466
2016 EP10 Ivette 2016080412 14.8 -125.5 40 1003 TS 1605
2016 EP10 Ivette 2016080418 14.8 -126.7 45 1002 TS 1728
2016 EP10 Ivette 2016080500 14.8 -128.0 45 1002 TS 1862
2016 EP10 Ivette 2016080506 14.9 -129.2 45 1002 TS 1923
2016 EP10 Ivette 2016080512 15.1 -130.3 45 1001 TS 1973
2016 EP10 Ivette 2016080518 15.3 -131.2 50 1000 TS 2015
2016 EP10 Ivette 2016080600 15.4 -132.1 50 1000 TS 2068
2016 EP10 Ivette 2016080606 15.6 -133.1 45 1002 TS 2124
2016 EP10 Ivette 2016080612 15.8 -134.0 45 1003 TS 2175
2016 EP10 Ivette 2016080618 16.1 -134.9 45 1003 TS 2143
2016 EP10 Ivette 2016080700 16.4 -135.9 40 1004 TS 2032
2016 EP10 Ivette 2016080706 16.7 -136.8 40 1005 TS 1931
2016 EP10 Ivette 2016080712 17.0 -137.7 35 1006 TS 1830
2016 EP10 Ivette 2016080718 17.2 -138.5 35 1006 TS 1742
2016 EP10 Ivette 2016080800 17.2 -139.4 35 1006 TS 1649
2016 EP10 Ivette 2016080806 17.1 -140.1 30 1007 TD 1578
2016 EP10 Ivette 2016080812 17.1 -140.7 30 1009 TD 1516
2016 EP10 Ivette 2016080818 17.1 -141.3 25 1010 LO 1454
2016 EP10 Ivette 2016080900 17.1 -142.2 25 1010 LO 1360
2016 EP10 Ivette 2016080906 17.0 -143.2 25 1010 LO 1260
2016 EP10 Ivette 2016080912 16.9 -144.4 25 1010 LO 1140
2016 EP10 Ivette 2016080918 16.7 -145.6 25 1010 LO 1025
2016 EP10 Ivette 2016081000 16.4 -146.8 25 1010 LO 918
2016 EP10 Ivette 2016081006 16.0 -148.3 25 1011 LO 795
2016 EP10 Ivette 2016081012 15.6 -150.0 25 1011 LO 672
2016 EP10 Ivette 2016081018 15.2 -151.7 25 1011 LO 581
2016 EP10 Ivette 2016081100 14.8 -153.4 25 1011 LO 522
2016 EP11 Javier 2016080618 17.7 -102.5 25 1004 LO 36
2016 EP11 Javier 2016080700 18.0 -103.5 30 1003 LO 36
2016 EP11 Javier 2016080706 18.5 -104.5 30 1002 TD 66
2016 EP11 Javier 2016080712 19.0 -105.5 35 1001 TS 72
2016 EP11 Javier 2016080718 19.6 -106.4 40 1000 TS 109
2016 EP11 Javier 2016080800 20.4 -107.2 45 999 TS 143
2016 EP11 Javier 2016080806 21.1 -108.1 45 999 TS 168
2016 EP11 Javier 2016080812 21.7 -108.8 50 998 TS 176
2016 EP11 Javier 2016080818 22.2 -109.3 55 997 TS 100
2016 EP11 Javier 2016080900 22.6 -109.5 50 999 TS 53
2016 EP11 Javier 2016080906 23.4 -110.2 35 1004 TS 3
2016 EP11 Javier 2016080912 23.9 -110.9 30 1005 TD 12
2016 EP11 Javier 2016080918 24.4 -111.6 25 1007 LO 8
2016 EP11 Javier 2016081000 24.7 -112.1 25 1008 LO 20
2016 EP11 Javier 2016081006 25.2 -112.3 20 1009 LO 21
2016 EP11 Javier 2016081012 25.7 -112.5 20 1009 LO 44
2016 EP12 Kay 2016081700 12.4 -106.5 25 1008 LO 735
