season tcID TC YYYYMMDDHH lat lon vmax pmin status distance
2017 AL07 Franklin 2017080900 20.2 -90.9 40 996 TS 47
2017 AL07 Franklin 2017080906 20.4 -92.2 55 994 TS 181
2017 AL07 Franklin 2017080912 20.2 -93.3 60 987 TS 191
2017 AL07 Franklin 2017080918 20.2 -94.4 65 984 HU 185
2017 AL07 Franklin 2017081000 20.3 -95.5 75 981 HU 112
2017 AL07 Franklin 2017081006 20.0 -96.8 60 991 TS 0
2017 AL07 Franklin 2017081012 19.8 -98.3 25 1000 TD 0
2017 AL08 Gert 2017081200 22.4 -66.8 25 1013 LO 427
2017 AL08 Gert 2017081206 22.7 -67.8 25 1013 LO 397
2017 AL08 Gert 2017081212 23.2 -68.7 25 1013 LO 333
2017 AL08 Gert 2017081218 24.0 -69.4 30 1013 TD 334
2017 AL08 Gert 2017081300 24.9 -70.0 35 1012 TS 383
2017 AL08 Gert 2017081306 25.8 -70.6 35 1012 TS 433
2017 AL08 Gert 2017081312 26.8 -71.2 35 1012 TS 445
2017 AL08 Gert 2017081318 27.7 -71.6 35 1012 TS 492
2017 AL08 Gert 2017081400 28.5 -71.9 40 1009 TS 552
2017 AL08 Gert 2017081406 29.2 -72.1 45 1006 TS 573
2017 AL08 Gert 2017081412 29.7 -72.2 50 1002 TS 595
2017 AL08 Gert 2017081418 30.2 -72.3 55 996 TS 622
2017 AL08 Gert 2017081500 30.8 -72.3 60 992 TS 584
2017 AL08 Gert 2017081506 31.5 -72.3 65 986 HU 519
2017 AL08 Gert 2017081512 32.3 -72.1 70 982 HU 462
2017 AL08 Gert 2017081518 33.2 -71.8 70 980 HU 418
2017 AL08 Gert 2017081600 34.2 -71.0 75 976 HU 437
2017 AL08 Gert 2017081606 35.4 -69.5 80 973 HU 547
2017 AL08 Gert 2017081612 36.8 -67.1 85 969 HU 539
2017 AL08 Gert 2017081618 38.2 -64.1 95 962 HU 604
2017 AL08 Gert 2017081700 39.4 -60.4 90 964 HU 618
2017 AL08 Gert 2017081706 40.7 -56.2 80 968 HU 645
2017 AL08 Gert 2017081712 42.2 -52.0 60 981 TS 505
2017 AL08 Gert 2017081718 44.0 -48.0 50 988 EX 499
2017 AL08 Gert 2017081800 45.9 -44.3 40 991 EX 663
2017 AL08 Gert 2017081806 47.7 -40.5 35 994 EX 911
2017 AL08 Gert 2017081812 48.8 -37.8 35 996 EX 1109
2017 AL08 Gert 2017081818 50.5 -36.5 35 998 EX 1135
2017 AL09 Harvey 2017081606 13.7 -45.8 25 1013 LO 1207
2017 AL09 Harvey 2017081612 13.7 -47.4 25 1010 LO 1105
2017 AL09 Harvey 2017081618 13.6 -49.0 25 1009 LO 1010
2017 AL09 Harvey 2017081700 13.6 -50.6 25 1010 LO 942
2017 AL09 Harvey 2017081706 13.4 -52.0 25 1008 TD 808
2017 AL09 Harvey 2017081712 13.1 -53.4 30 1008 TD 657
2017 AL09 Harvey 2017081718 13.0 -55.0 35 1004 TS 484
2017 AL09 Harvey 2017081800 13.0 -56.6 40 1003 TS 311
2017 AL09 Harvey 2017081806 13.0 -58.4 40 1004 TS 116
2017 AL09 Harvey 2017081812 13.1 -60.3 40 1004 TS 76
2017 AL09 Harvey 2017081818 13.2 -62.2 35 1005 TS 105
2017 AL09 Harvey 2017081900 13.4 -64.0 35 1005 TS 252
2017 AL09 Harvey 2017081906 13.5 -65.7 35 1005 TS 214
2017 AL09 Harvey 2017081912 13.7 -67.5 30 1006 TD 181
2017 AL09 Harvey 2017081918 13.8 -69.2 30 1007 WV 160
2017 AL09 Harvey 2017082000 14.0 -71.0 30 1007 WV 182
2017 AL09 Harvey 2017082006 14.2 -72.9 30 1007 WV 234
2017 AL09 Harvey 2017082012 14.4 -75.0 30 1006 WV 357
2017 AL09 Harvey 2017082018 14.7 -76.8 30 1007 WV 347
2017 AL09 Harvey 2017082100 15.1 -78.6 25 1007 WV 326
2017 AL09 Harvey 2017082106 15.7 -80.5 25 1008 WV 299
2017 AL09 Harvey 2017082112 16.4 -82.5 25 1008 WV 159
2017 AL09 Harvey 2017082118 17.3 -84.6 25 1008 WV 152
2017 AL09 Harvey 2017082200 18.0 -86.4 25 1008 WV 122
2017 AL09 Harvey 2017082206 18.6 -87.8 25 1009 WV 0
2017 AL09 Harvey 2017082212 19.4 -88.8 25 1010 WV 0
2017 AL09 Harvey 2017082218 20.0 -89.7 25 1010 LO 0
2017 AL09 Harvey 2017082300 20.5 -90.7 25 1009 LO 28
2017 AL09 Harvey 2017082306 20.9 -91.6 25 1008 LO 126
2017 AL09 Harvey 2017082312 21.4 -92.3 30 1006 TD 211
2017 AL09 Harvey 2017082318 21.6 -92.4 35 1005 TS 228
2017 AL09 Harvey 2017082400 22.0 -92.5 40 1003 TS 253
2017 AL09 Harvey 2017082406 22.8 -92.6 50 997 TS 310
2017 AL09 Harvey 2017082412 23.7 -93.1 60 986 TS 415
2017 AL09 Harvey 2017082418 24.4 -93.6 70 978 HU 390
2017 AL09 Harvey 2017082500 25.0 -94.4 80 973 HU 292
2017 AL09 Harvey 2017082506 25.6 -95.1 90 966 HU 209
2017 AL09 Harvey 2017082512 26.3 -95.8 95 949 HU 140
2017 AL09 Harvey 2017082518 27.1 -96.3 105 943 HU 110
2017 AL09 Harvey 2017082600 27.8 -96.8 115 941 HU 34
2017 AL09 Harvey 2017082606 28.2 -97.1 105 948 HU 0
2017 AL09 Harvey 2017082612 28.7 -97.3 65 978 HU 0
2017 AL09 Harvey 2017082618 29.0 -97.5 50 991 TS 0
2017 AL09 Harvey 2017082700 29.2 -97.4 45 995 TS 0
2017 AL09 Harvey 2017082706 29.3 -97.6 40 998 TS 0
2017 AL09 Harvey 2017082712 29.1 -97.5 35 998 TS 0
2017 AL09 Harvey 2017082718 29.0 -97.2 35 998 TS 0
2017 AL09 Harvey 2017082800 28.8 -96.8 35 997 TS 0
2017 AL09 Harvey 2017082806 28.6 -96.5 40 997 TS 0
2017 AL09 Harvey 2017082812 28.5 -96.2 40 997 TS 19
2017 AL09 Harvey 2017082818 28.4 -95.9 40 997 TS 32
2017 AL09 Harvey 2017082900 28.2 -95.4 40 996 TS 70
2017 AL09 Harvey 2017082906 28.1 -95.0 40 996 TS 97
2017 AL09 Harvey 2017082912 28.2 -94.6 40 995 TS 109
2017 AL09 Harvey 2017082918 28.5 -94.2 45 993 TS 113
2017 AL09 Harvey 2017083000 28.9 -93.8 45 994 TS 89
2017 AL09 Harvey 2017083006 29.4 -93.6 40 990 TS 42
2017 AL09 Harvey 2017083012 30.1 -93.4 40 992 TS 0
2017 AL09 Harvey 2017083018 30.6 -93.1 35 996 TS 0
2017 AL09 Harvey 2017083100 31.3 -92.6 30 998 TD 0
2017 AL09 Harvey 2017083106 31.9 -92.2 25 999 TD 0
2017 AL09 Harvey 2017083112 32.5 -91.7 20 1001 TD 0
2017 AL09 Harvey 2017083118 33.4 -90.9 25 1001 TD 0
2017 AL09 Harvey 2017090100 34.1 -89.6 30 1000 TD 0
2017 AL09 Harvey 2017090106 34.9 -88.2 30 1002 EX 0
2017 AL09 Harvey 2017090112 36.0 -87.1 25 1002 EX 0
2017 AL09 Harvey 2017090118 36.5 -86.4 20 1004 EX 0
2017 AL09 Harvey 2017090200 37.2 -85.6 20 1007 EX 0
2017 AL09 Harvey 2017090206 37.9 -84.9 20 1009 EX 0
2017 AL09 Harvey 2017090212 38.2 -84.7 15 1013 EX 0
2017 AL11 Irma 2017083000 16.1 -26.9 30 1008 TD 198
2017 AL11 Irma 2017083006 16.2 -28.3 35 1007 TS 332
2017 AL11 Irma 2017083012 16.3 -29.7 45 1006 TS 475
2017 AL11 Irma 2017083018 16.3 -30.8 50 1004 TS 591
2017 AL11 Irma 2017083100 16.3 -31.7 55 999 TS 686
2017 AL11 Irma 2017083106 16.4 -32.5 65 994 HU 770
2017 AL11 Irma 2017083112 16.7 -33.4 80 983 HU 863
2017 AL11 Irma 2017083118 17.1 -34.2 95 970 HU 946
2017 AL11 Irma 2017090100 17.5 -35.1 100 967 HU 1041
2017 AL11 Irma 2017090106 17.9 -36.1 100 967 HU 1149
2017 AL11 Irma 2017090112 18.4 -37.3 100 967 HU 1279
2017 AL11 Irma 2017090118 18.8 -38.5 100 967 HU 1409
2017 AL11 Irma 2017090200 19.1 -39.7 100 967 HU 1538
2017 AL11 Irma 2017090206 19.1 -41.1 100 967 HU 1684
2017 AL11 Irma 2017090212 18.9 -42.6 95 973 HU 1840
2017 AL11 Irma 2017090218 18.7 -44.1 95 973 HU 1753
2017 AL11 Irma 2017090300 18.5 -45.5 95 973 HU 1607
2017 AL11 Irma 2017090306 18.2 -46.7 95 973 HU 1476
2017 AL11 Irma 2017090312 17.9 -47.9 100 969 HU 1346
2017 AL11 Irma 2017090318 17.6 -49.2 100 965 HU 1206
2017 AL11 Irma 2017090400 17.3 -50.4 100 959 HU 1076
2017 AL11 Irma 2017090406 17.0 -51.5 105 952 HU 955
2017 AL11 Irma 2017090412 16.8 -52.6 110 945 HU 841
2017 AL11 Irma 2017090418 16.7 -53.9 115 944 HU 715
2017 AL11 Irma 2017090500 16.6 -55.1 125 943 HU 605
2017 AL11 Irma 2017090506 16.6 -56.4 135 933 HU 500
2017 AL11 Irma 2017090512 16.7 -57.8 150 929 HU 366
2017 AL11 Irma 2017090518 16.9 -59.2 155 926 HU 224
2017 AL11 Irma 2017090600 17.3 -60.6 155 915 HU 122
2017 AL11 Irma 2017090606 17.7 -61.9 155 914 HU 8
2017 AL11 Irma 2017090612 18.1 -63.3 155 915 HU 94
2017 AL11 Irma 2017090618 18.6 -64.7 150 916 HU 85
2017 AL11 Irma 2017090700 19.2 -66.2 150 916 HU 82
2017 AL11 Irma 2017090706 19.7 -67.6 145 920 HU 140
2017 AL11 Irma 2017090712 20.2 -69.0 145 921 HU 103
2017 AL11 Irma 2017090718 20.7 -70.4 145 922 HU 100
2017 AL11 Irma 2017090800 21.1 -71.8 140 919 HU 63
2017 AL11 Irma 2017090806 21.5 -73.2 135 925 HU 17
2017 AL11 Irma 2017090812 21.8 -74.7 135 927 HU 88
2017 AL11 Irma 2017090818 22.0 -76.0 140 925 HU 35
2017 AL11 Irma 2017090900 22.1 -77.2 145 924 HU 41
2017 AL11 Irma 2017090906 22.4 -78.3 130 930 HU 5
2017 AL11 Irma 2017090912 22.7 -79.3 110 941 HU 25
2017 AL11 Irma 2017090918 23.1 -80.2 95 938 HU 20
2017 AL11 Irma 2017091000 23.4 -80.9 100 932 HU 36
2017 AL11 Irma 2017091006 23.7 -81.3 115 930 HU 63
2017 AL11 Irma 2017091012 24.5 -81.5 115 931 HU 64
2017 AL11 Irma 2017091018 25.6 -81.7 100 936 HU 41
2017 AL11 Irma 2017091100 26.8 -81.7 80 942 HU 0
2017 AL11 Irma 2017091106 28.2 -82.2 65 961 HU 0
2017 AL11 Irma 2017091112 29.6 -82.7 50 970 TS 0
2017 AL11 Irma 2017091118 30.9 -83.5 45 980 TS 0
2017 AL11 Irma 2017091200 31.9 -84.4 35 986 TS 0
2017 AL11 Irma 2017091206 32.9 -85.6 25 997 LO 0
2017 AL11 Irma 2017091212 33.8 -86.9 20 1000 LO 0
2017 AL11 Irma 2017091218 34.8 -88.1 15 1003 LO 0
2017 AL11 Irma 2017091300 35.6 -88.9 15 1004 LO 0
2017 AL11 Irma 2017091306 36.2 -89.5 15 1004 LO 0
2017 AL11 Irma 2017091312 36.8 -90.1 15 1005 LO 0
2017 AL12 Jose 2017090406 9.3 -33.5 20 1010 LO 1162
2017 AL12 Jose 2017090412 10.0 -34.9 25 1010 LO 1257
2017 AL12 Jose 2017090418 10.6 -36.0 25 1010 LO 1339
2017 AL12 Jose 2017090500 11.1 -37.0 25 1009 LO 1422
2017 AL12 Jose 2017090506 11.6 -37.9 30 1008 TD 1484
2017 AL12 Jose 2017090512 12.0 -38.8 35 1008 TS 1555
2017 AL12 Jose 2017090518 12.2 -40.0 40 1006 TS 1529
2017 AL12 Jose 2017090600 12.2 -41.3 45 1004 TS 1416
2017 AL12 Jose 2017090606 12.5 -42.6 50 1001 TS 1332
2017 AL12 Jose 2017090612 13.1 -43.9 55 998 TS 1281
2017 AL12 Jose 2017090618 13.7 -45.2 65 995 HU 1247
2017 AL12 Jose 2017090700 14.1 -46.7 70 993 HU 1185
2017 AL12 Jose 2017090706 14.4 -48.3 80 986 HU 1124
2017 AL12 Jose 2017090712 14.7 -49.9 90 977 HU 1046
2017 AL12 Jose 2017090718 15.1 -51.5 100 969 HU 885
2017 AL12 Jose 2017090800 15.5 -53.2 105 964 HU 723
2017 AL12 Jose 2017090806 15.9 -54.9 115 955 HU 578
2017 AL12 Jose 2017090812 16.1 -56.4 130 940 HU 462
2017 AL12 Jose 2017090818 16.4 -57.8 135 939 HU 363
2017 AL12 Jose 2017090900 16.7 -58.9 135 938 HU 250
2017 AL12 Jose 2017090906 17.2 -59.9 130 940 HU 173
2017 AL12 Jose 2017090912 17.9 -60.8 125 941 HU 106
2017 AL12 Jose 2017090918 18.6 -61.8 120 942 HU 104
2017 AL12 Jose 2017091000 19.4 -62.9 115 943 HU 223
2017 AL12 Jose 2017091006 20.3 -64.0 115 945 HU 277
2017 AL12 Jose 2017091012 21.2 -65.3 115 948 HU 312
2017 AL12 Jose 2017091018 22.2 -66.5 105 956 HU 411
2017 AL12 Jose 2017091100 23.3 -67.6 100 962 HU 438
2017 AL12 Jose 2017091106 24.3 -68.6 90 968 HU 414
2017 AL12 Jose 2017091112 25.4 -69.4 85 972 HU 461
2017 AL12 Jose 2017091118 26.5 -69.5 80 974 HU 565
2017 AL12 Jose 2017091200 27.2 -69.4 75 977 HU 614
2017 AL12 Jose 2017091206 27.6 -69.1 70 979 HU 660
2017 AL12 Jose 2017091212 27.7 -68.3 70 979 HU 606
2017 AL12 Jose 2017091218 27.4 -67.4 70 980 HU 594
2017 AL12 Jose 2017091300 26.8 -66.7 70 981 HU 633
2017 AL12 Jose 2017091306 26.3 -66.2 70 981 HU 676
2017 AL12 Jose 2017091312 25.8 -65.8 70 981 HU 725
2017 AL12 Jose 2017091318 25.4 -65.6 70 981 HU 728
2017 AL12 Jose 2017091400 25.1 -65.7 70 981 HU 702
2017 AL12 Jose 2017091406 24.9 -65.9 70 981 HU 673
2017 AL12 Jose 2017091412 24.8 -66.3 65 983 HU 633
2017 AL12 Jose 2017091418 25.0 -66.9 65 985 HU 596
2017 AL12 Jose 2017091500 25.4 -67.6 60 988 TS 572
2017 AL12 Jose 2017091506 25.8 -68.2 60 988 TS 565
2017 AL12 Jose 2017091512 26.3 -69.0 60 986 TS 567
2017 AL12 Jose 2017091518 26.8 -69.9 65 983 HU 548
2017 AL12 Jose 2017091600 27.2 -70.7 65 983 HU 511
2017 AL12 Jose 2017091606 27.7 -71.4 65 983 HU 504
2017 AL12 Jose 2017091612 28.2 -71.8 65 980 HU 528
2017 AL12 Jose 2017091618 28.6 -72.0 65 973 HU 551
2017 AL12 Jose 2017091700 29.1 -72.0 70 971 HU 576
2017 AL12 Jose 2017091706 29.8 -72.0 75 969 HU 617
2017 AL12 Jose 2017091712 30.5 -71.9 80 967 HU 633
2017 AL12 Jose 2017091718 31.2 -71.8 80 967 HU 574
2017 AL12 Jose 2017091800 31.9 -71.6 80 972 HU 527
2017 AL12 Jose 2017091806 32.7 -71.4 75 974 HU 481
2017 AL12 Jose 2017091812 33.5 -71.2 70 976 HU 449
2017 AL12 Jose 2017091818 34.2 -71.2 65 975 HU 419
2017 AL12 Jose 2017091900 34.9 -71.4 65 972 HU 384
2017 AL12 Jose 2017091906 35.6 -71.6 65 971 HU 356
2017 AL12 Jose 2017091912 36.3 -71.7 60 973 TS 350
2017 AL12 Jose 2017091918 37.0 -71.5 60 973 TS 351
2017 AL12 Jose 2017092000 37.6 -71.2 60 973 TS 347
2017 AL12 Jose 2017092006 38.1 -70.8 60 975 TS 339
2017 AL12 Jose 2017092012 38.7 -70.2 60 976 TS 285
2017 AL12 Jose 2017092018 39.2 -69.4 60 976 TS 235
2017 AL12 Jose 2017092100 39.4 -68.5 55 979 TS 243
2017 AL12 Jose 2017092106 39.7 -68.1 55 982 TS 237
2017 AL12 Jose 2017092112 39.7 -68.0 55 984 TS 243
2017 AL12 Jose 2017092118 39.5 -68.0 50 984 TS 259
2017 AL12 Jose 2017092200 39.5 -68.2 45 986 TS 249
2017 AL12 Jose 2017092206 39.6 -68.6 45 989 TS 220
2017 AL12 Jose 2017092212 39.7 -69.0 40 992 TS 194
2017 AL12 Jose 2017092218 39.7 -69.1 40 996 LO 190
2017 AL12 Jose 2017092300 39.7 -69.3 35 999 LO 184
2017 AL12 Jose 2017092306 39.5 -69.6 35 1002 LO 199
2017 AL12 Jose 2017092312 39.1 -69.7 30 1004 LO 242
2017 AL12 Jose 2017092318 38.7 -69.1 30 1007 LO 296
2017 AL12 Jose 2017092400 38.7 -68.7 25 1009 LO 306
2017 AL12 Jose 2017092406 38.9 -68.4 25 1010 LO 296
2017 AL12 Jose 2017092412 38.9 -68.0 20 1011 LO 313
2017 AL12 Jose 2017092418 38.7 -68.2 15 1011 LO 324
2017 AL12 Jose 2017092500 38.7 -68.7 15 1012 LO 306
2017 AL12 Jose 2017092506 38.7 -69.2 15 1013 LO 293
2017 AL13 Katia 2017090512 22.2 -97.2 25 1010 TD 59
2017 AL13 Katia 2017090518 22.4 -97.0 30 1008 TD 86
2017 AL13 Katia 2017090600 22.4 -96.7 30 1008 TD 112
2017 AL13 Katia 2017090606 22.2 -96.4 35 1006 TS 120
2017 AL13 Katia 2017090612 22.0 -95.8 45 1004 TS 168
2017 AL13 Katia 2017090618 21.8 -95.2 65 992 HU 225
2017 AL13 Katia 2017090700 21.7 -94.9 70 989 HU 254
2017 AL13 Katia 2017090706 21.6 -94.6 70 985 HU 271
2017 AL13 Katia 2017090712 21.6 -94.6 70 982 HU 271
2017 AL13 Katia 2017090718 21.6 -94.6 70 982 HU 271
2017 AL13 Katia 2017090800 21.5 -95.0 75 982 HU 232
2017 AL13 Katia 2017090806 21.4 -95.3 80 977 HU 200
2017 AL13 Katia 2017090812 21.1 -95.7 85 973 HU 147
2017 AL13 Katia 2017090818 21.1 -96.2 90 972 HU 109
2017 AL13 Katia 2017090900 20.8 -96.9 70 988 HU 33
2017 AL13 Katia 2017090906 20.3 -97.4 35 1001 TS 0
2017 AL13 Katia 2017090912 20.1 -97.7 30 1004 TD 0
2017 AL14 Lee 2017091418 10.4 -23.1 25 1011 TD 506
2017 AL14 Lee 2017091500 10.6 -24.7 30 1010 TD 472
2017 AL14 Lee 2017091506 11.1 -26.2 30 1008 TD 459
2017 AL14 Lee 2017091512 11.7 -27.6 30 1008 TD 491
2017 AL14 Lee 2017091518 12.4 -29.0 30 1009 TD 563
2017 AL14 Lee 2017091600 12.6 -30.5 30 1009 TD 700
2017 AL14 Lee 2017091606 12.6 -31.9 30 1008 TD 843
2017 AL14 Lee 2017091612 12.5 -33.1 35 1007 TS 970
2017 AL14 Lee 2017091618 12.6 -33.9 35 1007 TS 1046
2017 AL14 Lee 2017091700 12.7 -34.6 35 1007 TS 1108
2017 AL14 Lee 2017091706 12.8 -35.4 35 1007 TS 1181
2017 AL14 Lee 2017091712 12.9 -36.2 30 1008 TD 1256
2017 AL14 Lee 2017091718 13.1 -37.0 30 1008 TD 1329
2017 AL14 Lee 2017091800 13.4 -37.9 30 1008 TD 1410
2017 AL14 Lee 2017091806 13.8 -39.0 30 1008 TD 1511
2017 AL14 Lee 2017091812 14.2 -40.2 30 1008 TD 1625
2017 AL14 Lee 2017091818 14.5 -41.5 30 1008 TD 1572
2017 AL14 Lee 2017091900 14.9 -42.6 25 1009 TD 1525
2017 AL14 Lee 2017091906 15.5 -43.3 25 1009 TD 1530
2017 AL14 Lee 2017091912 16.1 -43.8 30 1008 TD 1550
2017 AL14 Lee 2017091918 16.8 -44.4 35 1007 TS 1573
2017 AL14 Lee 2017092000 17.6 -45.0 40 1006 TS 1609
2017 AL14 Lee 2017092006 18.3 -45.2 35 1007 TS 1629
2017 AL14 Lee 2017092012 20.4 -44.1 30 1009 DB 1821
2017 AL14 Lee 2017092018 22.0 -43.9 30 1011 DB 1918
2017 AL14 Lee 2017092100 23.8 -43.9 25 1015 DB 1977
2017 AL14 Lee 2017092106 26.5 -45.3 25 1016 DB 1942
2017 AL14 Lee 2017092112 27.8 -46.5 25 1016 DB 1834
2017 AL14 Lee 2017092118 28.8 -47.5 25 1016 DB 1705
2017 AL14 Lee 2017092200 29.3 -48.3 25 1016 DB 1615
2017 AL14 Lee 2017092206 29.6 -48.7 25 1016 DB 1569
2017 AL14 Lee 2017092212 30.0 -48.9 25 1014 TD 1539
2017 AL14 Lee 2017092218 30.5 -49.1 30 1012 TD 1508
2017 AL14 Lee 2017092300 31.1 -49.2 35 1010 TS 1487
2017 AL14 Lee 2017092306 31.5 -49.3 35 1009 TS 1471
2017 AL14 Lee 2017092312 31.8 -49.4 40 1006 TS 1458
2017 AL14 Lee 2017092318 32.0 -49.8 45 1003 TS 1418
2017 AL14 Lee 2017092400 31.9 -50.1 50 1000 TS 1391
2017 AL14 Lee 2017092406 31.7 -50.2 65 990 HU 1384
2017 AL14 Lee 2017092412 31.5 -50.1 75 983 HU 1396
2017 AL14 Lee 2017092418 31.3 -49.8 80 980 HU 1427
2017 AL14 Lee 2017092500 31.2 -49.6 85 976 HU 1447
2017 AL14 Lee 2017092506 31.0 -49.5 80 978 HU 1460
