season tcID TC YYYYMMDDHH lat lon vmax pmin status distance
2016 AL02 Bonnie 2016060218 35.4 -75.0 30 1008 TD 56
2016 AL02 Bonnie 2016060300 35.6 -74.5 30 1006 TD 95
2016 AL02 Bonnie 2016060306 35.7 -73.7 30 1006 TD 166
2016 AL02 Bonnie 2016060312 35.9 -72.6 35 1006 TS 265
2016 AL02 Bonnie 2016060318 35.9 -71.4 35 1006 TS 373
2016 AL02 Bonnie 2016060400 35.9 -70.2 35 1006 TS 481
2016 AL02 Bonnie 2016060406 35.9 -68.9 35 1006 TS 544
2016 AL02 Bonnie 2016060412 35.6 -67.3 30 1007 TD 429
2016 AL02 Bonnie 2016060418 35.1 -65.9 30 1008 TD 325
2016 AL02 Bonnie 2016060500 34.8 -64.6 25 1009 LO 279
2016 AL02 Bonnie 2016060506 34.3 -63.0 25 1011 LO 284
2016 AL02 Bonnie 2016060512 33.8 -61.2 25 1011 LO 382
2016 AL02 Bonnie 2016060518 33.4 -59.2 25 1012 LO 544
2016 AL02 Bonnie 2016060600 33.0 -57.1 25 1013 LO 732
2016 AL02 Bonnie 2016060606 32.4 -54.5 25 1013 LO 974
2016 AL02 Bonnie 2016060612 31.6 -51.5 25 1014 LO 1263
2016 AL02 Bonnie 2016060618 31.0 -48.7 25 1014 LO 1536
2016 AL02 Bonnie 2016060700 30.3 -46.2 25 1015 LO 1698
2016 AL02 Bonnie 2016060706 29.6 -42.9 25 1015 LO 1526
2016 AL02 Bonnie 2016060712 29.2 -40.3 30 1015 LO 1408
2016 AL02 Bonnie 2016060718 28.9 -38.0 30 1015 EX 1325
2016 AL02 Bonnie 2016060800 28.8 -36.2 30 1015 EX 1267
2016 AL02 Bonnie 2016060806 28.9 -34.7 25 1015 EX 1207
2016 AL02 Bonnie 2016060812 29.1 -33.5 25 1016 EX 1139
2016 AL02 Bonnie 2016060818 29.5 -32.5 25 1016 EX 1063
2016 AL02 Bonnie 2016060900 29.9 -31.7 25 1019 EX 996
2016 AL02 Bonnie 2016060906 30.2 -30.9 25 1018 EX 924
2016 AL02 Bonnie 2016060912 30.4 -30.2 25 1018 EX 869
2016 AL02 Bonnie 2016060918 30.6 -29.5 25 1020 EX 816
2016 AL03 Colin 2016060512 21.6 -88.0 30 1005 TD 0
2016 AL03 Colin 2016060518 22.4 -87.9 35 1005 TS 89
2016 AL03 Colin 2016060600 23.2 -87.8 35 1003 TS 178
2016 AL03 Colin 2016060606 24.6 -87.6 40 1004 TS 335
2016 AL03 Colin 2016060612 26.4 -87.3 45 1004 TS 350
2016 AL03 Colin 2016060618 28.1 -86.1 45 1003 TS 196
2016 AL03 Colin 2016060700 29.4 -84.3 45 1001 TS 61
2016 AL03 Colin 2016060706 30.7 -82.1 45 1003 TS 0
2016 AL03 Colin 2016060712 33.2 -78.5 45 1000 EX 64
2016 AL03 Colin 2016060718 35.5 -74.4 50 996 EX 107
2016 AL03 Colin 2016060800 38.0 -70.0 50 994 EX 363
2016 AL03 Colin 2016060806 40.0 -65.0 50 992 EX 395
2016 AL03 Colin 2016060812 41.0 -61.0 50 988 EX 439
2016 AL03 Colin 2016060818 43.0 -58.0 45 987 EX 353
2016 AL04 Danielle 2016061818 19.4 -91.6 25 1010 LO 61
2016 AL04 Danielle 2016061900 19.7 -92.3 25 1009 LO 112
2016 AL04 Danielle 2016061906 19.9 -93.2 25 1009 LO 156
2016 AL04 Danielle 2016061912 19.9 -94.1 30 1008 TD 170
2016 AL04 Danielle 2016061918 19.8 -94.6 30 1009 TD 136
2016 AL04 Danielle 2016062000 19.8 -95.1 30 1008 TD 123
2016 AL04 Danielle 2016062006 20.0 -95.5 35 1008 TS 101
2016 AL04 Danielle 2016062012 20.7 -96.1 40 1007 TS 87
2016 AL04 Danielle 2016062018 21.3 -96.8 35 1008 TS 64
2016 AL04 Danielle 2016062100 21.1 -97.8 30 1010 TD 0
2016 AL04 Danielle 2016062106 20.8 -98.7 20 1013 LO 0
2016 AL05 Earl 2016080206 16.3 -77.5 40 1004 TS 169
2016 AL05 Earl 2016080212 16.3 -79.2 40 1003 TS 235
2016 AL05 Earl 2016080218 16.3 -80.8 45 1001 TS 293
2016 AL05 Earl 2016080300 16.4 -82.2 55 994 TS 180
2016 AL05 Earl 2016080306 16.0 -83.1 55 993 TS 87
2016 AL05 Earl 2016080312 16.3 -84.3 60 989 TS 56
2016 AL05 Earl 2016080318 16.9 -85.4 65 988 HU 74
2016 AL05 Earl 2016080400 17.3 -86.9 70 984 HU 99
2016 AL05 Earl 2016080406 17.4 -88.3 75 979 HU 0
2016 AL05 Earl 2016080412 17.4 -89.4 60 989 TS 0
2016 AL05 Earl 2016080418 17.6 -90.3 40 995 TS 0
2016 AL05 Earl 2016080500 18.0 -91.2 35 1000 TS 0
2016 AL05 Earl 2016080506 18.3 -92.3 35 1001 TS 0
2016 AL05 Earl 2016080512 18.5 -93.5 40 1001 TS 10
2016 AL05 Earl 2016080518 18.7 -94.7 50 999 TS 23
2016 AL05 Earl 2016080600 18.9 -95.6 50 999 TS 19
2016 AL05 Earl 2016080606 19.0 -96.5 45 1004 TS 0
2016 AL05 Earl 2016080612 19.0 -97.5 25 1008 TD 0
2016 AL06 Fiona 2016081618 12.0 -32.2 25 1009 TD 896
2016 AL06 Fiona 2016081700 12.4 -33.6 30 1008 TD 1025
2016 AL06 Fiona 2016081706 12.9 -34.8 30 1008 TD 1117
2016 AL06 Fiona 2016081712 13.7 -36.0 35 1007 TS 1204
2016 AL06 Fiona 2016081718 14.5 -37.3 35 1007 TS 1314
2016 AL06 Fiona 2016081800 15.2 -38.5 35 1007 TS 1424
2016 AL06 Fiona 2016081806 15.7 -39.4 40 1006 TS 1511
2016 AL06 Fiona 2016081812 16.1 -40.1 40 1006 TS 1580
2016 AL06 Fiona 2016081818 16.5 -40.8 40 1005 TS 1651
2016 AL06 Fiona 2016081900 16.9 -41.5 45 1004 TS 1722
2016 AL06 Fiona 2016081906 17.3 -42.3 45 1004 TS 1754
2016 AL06 Fiona 2016081912 17.7 -43.1 40 1005 TS 1737
2016 AL06 Fiona 2016081918 18.0 -43.9 40 1006 TS 1712
2016 AL06 Fiona 2016082000 18.5 -44.9 40 1005 TS 1666
2016 AL06 Fiona 2016082006 19.2 -46.1 40 1005 TS 1576
2016 AL06 Fiona 2016082012 20.0 -47.2 45 1004 TS 1511
2016 AL06 Fiona 2016082018 20.8 -48.4 45 1004 TS 1440
2016 AL06 Fiona 2016082100 21.5 -49.6 45 1004 TS 1343
2016 AL06 Fiona 2016082106 22.1 -51.1 40 1005 TS 1219
2016 AL06 Fiona 2016082112 22.6 -52.6 35 1006 TS 1103
2016 AL06 Fiona 2016082118 23.1 -54.2 35 1006 TS 993
2016 AL06 Fiona 2016082200 23.7 -55.9 35 1007 TS 907
2016 AL06 Fiona 2016082206 24.2 -57.6 30 1008 TD 845
2016 AL06 Fiona 2016082212 24.5 -59.1 30 1008 TD 809
2016 AL06 Fiona 2016082218 25.0 -60.5 30 1009 TD 826
2016 AL06 Fiona 2016082300 25.3 -61.7 30 1010 TD 834
2016 AL06 Fiona 2016082306 25.6 -62.9 25 1012 TD 766
2016 AL06 Fiona 2016082312 25.9 -64.0 20 1014 LO 713
2016 AL06 Fiona 2016082318 26.3 -64.9 20 1015 LO 663
2016 AL06 Fiona 2016082400 26.7 -65.8 20 1016 LO 626
2016 AL06 Fiona 2016082406 27.1 -66.7 20 1016 LO 601
2016 AL07 Gaston 2016082112 11.0 -19.4 20 1009 LO 329
2016 AL07 Gaston 2016082118 11.0 -21.2 20 1009 LO 505
2016 AL07 Gaston 2016082200 11.0 -23.0 25 1009 LO 441
2016 AL07 Gaston 2016082206 11.2 -24.8 25 1009 LO 406
2016 AL07 Gaston 2016082212 11.5 -26.5 30 1008 TD 435
2016 AL07 Gaston 2016082218 12.0 -28.2 35 1007 TS 517
2016 AL07 Gaston 2016082300 12.5 -29.9 40 1006 TS 645
2016 AL07 Gaston 2016082306 13.0 -31.6 45 1005 TS 798
2016 AL07 Gaston 2016082312 13.5 -33.4 55 1003 TS 952
2016 AL07 Gaston 2016082318 13.9 -35.0 55 1003 TS 1095
2016 AL07 Gaston 2016082400 14.2 -36.5 55 1000 TS 1239
2016 AL07 Gaston 2016082406 14.8 -37.9 60 997 TS 1369
2016 AL07 Gaston 2016082412 15.8 -39.1 65 992 HU 1478
2016 AL07 Gaston 2016082418 16.9 -40.2 65 988 HU 1584
2016 AL07 Gaston 2016082500 18.0 -41.4 65 988 HU 1709
2016 AL07 Gaston 2016082506 18.9 -42.7 65 988 HU 1850
2016 AL07 Gaston 2016082512 19.8 -44.0 60 992 TS 1805
2016 AL07 Gaston 2016082518 21.0 -45.0 55 996 TS 1766
2016 AL07 Gaston 2016082600 22.3 -46.0 55 996 TS 1725
2016 AL07 Gaston 2016082606 23.6 -47.0 55 996 TS 1671
2016 AL07 Gaston 2016082612 24.8 -47.9 55 996 TS 1640
2016 AL07 Gaston 2016082618 25.8 -49.1 55 996 TS 1589
2016 AL07 Gaston 2016082700 26.7 -50.3 55 996 TS 1538
2016 AL07 Gaston 2016082706 27.5 -51.5 55 996 TS 1392
2016 AL07 Gaston 2016082712 28.1 -52.8 60 992 TS 1248
2016 AL07 Gaston 2016082718 28.7 -53.6 65 989 HU 1149
2016 AL07 Gaston 2016082800 29.3 -54.2 75 980 HU 1070
2016 AL07 Gaston 2016082806 29.9 -54.5 80 976 HU 1021
2016 AL07 Gaston 2016082812 30.3 -54.7 90 969 HU 990
2016 AL07 Gaston 2016082818 30.5 -55.0 100 962 HU 957
2016 AL07 Gaston 2016082900 30.6 -55.2 105 955 HU 935
2016 AL07 Gaston 2016082906 30.7 -55.3 100 960 HU 923
2016 AL07 Gaston 2016082912 30.8 -55.4 95 964 HU 912
2016 AL07 Gaston 2016082918 31.1 -55.4 90 967 HU 905
2016 AL07 Gaston 2016083000 31.4 -54.9 85 970 HU 946
2016 AL07 Gaston 2016083006 31.7 -54.4 85 970 HU 989
2016 AL07 Gaston 2016083012 32.0 -53.5 85 968 HU 1070
2016 AL07 Gaston 2016083018 32.4 -52.5 95 963 HU 1161
2016 AL07 Gaston 2016083100 32.7 -51.5 105 955 HU 1254
2016 AL07 Gaston 2016083106 33.1 -50.5 105 955 HU 1347
2016 AL07 Gaston 2016083112 33.7 -49.2 100 960 HU 1469
2016 AL07 Gaston 2016083118 34.5 -47.9 95 965 HU 1422
2016 AL07 Gaston 2016090100 35.5 -46.3 90 969 HU 1366
2016 AL07 Gaston 2016090106 36.3 -44.3 85 973 HU 1197
2016 AL07 Gaston 2016090112 37.1 -42.0 80 976 HU 974
2016 AL07 Gaston 2016090118 37.8 -39.5 75 981 HU 741
2016 AL07 Gaston 2016090200 38.2 -37.0 70 985 HU 518
2016 AL07 Gaston 2016090206 38.5 -35.0 65 988 HU 342
2016 AL07 Gaston 2016090212 38.9 -33.0 60 992 TS 163
2016 AL07 Gaston 2016090218 39.3 -31.2 45 1003 LO 15
2016 AL07 Gaston 2016090300 39.7 -29.5 35 1006 LO 137
2016 AL07 Gaston 2016090306 40.2 -27.8 30 1007 LO 127
2016 AL07 Gaston 2016090312 40.9 -26.1 25 1008 LO 250
2016 AL08 Eight 2016082700 30.7 -65.0 20 1012 LO 175
2016 AL08 Eight 2016082706 30.8 -65.6 25 1011 LO 177
2016 AL08 Eight 2016082712 30.9 -66.2 25 1011 LO 198
2016 AL08 Eight 2016082718 31.0 -66.9 25 1011 LO 238
2016 AL08 Eight 2016082800 31.1 -67.8 25 1011 LO 305
2016 AL08 Eight 2016082806 31.3 -68.7 25 1011 LO 376
2016 AL08 Eight 2016082812 31.5 -69.6 30 1010 TD 452
2016 AL08 Eight 2016082818 31.7 -70.6 30 1010 TD 542
2016 AL08 Eight 2016082900 32.0 -71.7 30 1010 TD 512
2016 AL08 Eight 2016082906 32.4 -72.6 30 1010 TD 422
2016 AL08 Eight 2016082912 32.9 -73.2 30 1011 TD 344
2016 AL08 Eight 2016082918 33.4 -73.8 30 1012 TD 265
2016 AL08 Eight 2016083000 33.7 -74.5 30 1012 TD 201
2016 AL08 Eight 2016083006 33.9 -75.0 30 1011 TD 162
2016 AL08 Eight 2016083012 34.2 -75.0 30 1011 TD 131
2016 AL08 Eight 2016083018 34.4 -74.9 30 1011 TD 116
2016 AL08 Eight 2016083100 34.6 -74.7 30 1011 TD 111
2016 AL08 Eight 2016083106 34.8 -74.5 30 1011 TD 113
2016 AL08 Eight 2016083112 35.2 -73.8 30 1010 TD 164
2016 AL08 Eight 2016083118 35.9 -72.7 30 1010 TD 256
2016 AL08 Eight 2016090100 36.8 -71.2 30 1010 TD 385
2016 AL09 Hermine 2016082818 23.8 -81.4 30 1009 TD 73
2016 AL09 Hermine 2016082900 23.4 -82.4 30 1007 TD 27
2016 AL09 Hermine 2016082906 23.4 -83.3 30 1007 TD 46
2016 AL09 Hermine 2016082912 23.5 -84.0 30 1007 TD 85
2016 AL09 Hermine 2016082918 23.7 -84.6 30 1005 TD 125
2016 AL09 Hermine 2016083000 23.8 -85.4 30 1003 TD 183
2016 AL09 Hermine 2016083006 23.8 -86.2 30 1003 TD 244
2016 AL09 Hermine 2016083012 23.9 -86.8 30 1003 TD 260
2016 AL09 Hermine 2016083018 24.0 -87.3 30 1003 TD 272
2016 AL09 Hermine 2016083100 24.1 -87.8 30 1003 TD 278
2016 AL09 Hermine 2016083106 24.4 -88.0 35 1003 TS 311
2016 AL09 Hermine 2016083112 24.8 -87.9 40 1003 TS 356
2016 AL09 Hermine 2016083118 25.1 -87.7 45 1002 TS 390
2016 AL09 Hermine 2016090100 25.5 -87.2 50 999 TS 438
2016 AL09 Hermine 2016090106 26.0 -86.8 55 995 TS 414
2016 AL09 Hermine 2016090112 26.9 -86.2 60 991 TS 322
2016 AL09 Hermine 2016090118 27.9 -85.5 65 988 HU 197
2016 AL09 Hermine 2016090200 29.0 -84.8 70 983 HU 76
2016 AL09 Hermine 2016090206 30.3 -84.0 65 982 HU 0
2016 AL09 Hermine 2016090212 31.4 -82.8 50 989 TS 0
2016 AL09 Hermine 2016090218 32.4 -81.2 50 990 TS 0
2016 AL09 Hermine 2016090300 33.6 -79.2 50 991 TS 0
2016 AL09 Hermine 2016090306 34.9 -77.2 55 993 TS 0
2016 AL09 Hermine 2016090312 35.8 -75.5 60 995 EX 5
2016 AL09 Hermine 2016090318 36.0 -74.1 60 997 EX 132
2016 AL09 Hermine 2016090400 36.3 -72.6 60 998 EX 270
2016 AL09 Hermine 2016090406 36.7 -71.3 60 998 EX 382
2016 AL09 Hermine 2016090412 36.9 -70.1 60 998 EX 470
2016 AL09 Hermine 2016090418 37.0 -69.0 60 998 EX 482
2016 AL09 Hermine 2016090500 37.2 -68.4 60 997 EX 473
2016 AL09 Hermine 2016090506 37.8 -68.2 60 996 EX 415
2016 AL09 Hermine 2016090512 38.6 -68.5 55 995 EX 323
2016 AL09 Hermine 2016090518 39.2 -69.3 55 995 EX 237
2016 AL09 Hermine 2016090600 39.5 -70.3 55 995 EX 197
2016 AL09 Hermine 2016090606 39.6 -71.2 50 996 EX 173
2016 AL09 Hermine 2016090612 39.5 -71.8 45 997 EX 163
2016 AL09 Hermine 2016090618 39.5 -72.3 40 998 EX 148
2016 AL09 Hermine 2016090700 39.2 -72.5 35 1000 EX 155
2016 AL09 Hermine 2016090706 39.0 -72.4 35 1002 EX 172
2016 AL09 Hermine 2016090712 39.3 -72.3 30 1004 EX 167
2016 AL09 Hermine 2016090718 39.5 -72.1 30 1007 EX 154
2016 AL09 Hermine 2016090800 39.6 -71.8 25 1008 EX 152
2016 AL09 Hermine 2016090806 39.9 -71.3 25 1009 EX 140
2016 AL09 Hermine 2016090812 40.6 -70.7 25 1010 EX 85
2016 AL09 Hermine 2016090818 41.7 -70.0 20 1010 EX 0
2016 AL10 Ian 2016091200 20.0 -48.5 35 1007 LO 1393
2016 AL10 Ian 2016091206 20.5 -49.3 35 1007 TS 1340
2016 AL10 Ian 2016091212 21.2 -50.2 35 1006 TS 1274
2016 AL10 Ian 2016091218 22.2 -50.6 35 1003 TS 1271
2016 AL10 Ian 2016091300 23.0 -51.2 35 1000 TS 1251
2016 AL10 Ian 2016091306 23.9 -51.7 40 1000 TS 1254
2016 AL10 Ian 2016091312 24.8 -52.1 45 999 TS 1277
2016 AL10 Ian 2016091318 26.0 -52.4 45 998 TS 1338
2016 AL10 Ian 2016091400 27.3 -52.6 45 998 TS 1305
2016 AL10 Ian 2016091406 28.9 -53.0 45 998 TS 1195
2016 AL10 Ian 2016091412 30.5 -53.5 45 998 TS 1096
2016 AL10 Ian 2016091418 32.1 -53.8 45 998 SS 1041
2016 AL10 Ian 2016091500 33.5 -53.5 45 998 SS 1070
2016 AL10 Ian 2016091506 34.9 -53.0 45 998 SS 1137
2016 AL10 Ian 2016091512 36.3 -51.5 45 998 TS 1161
2016 AL10 Ian 2016091518 38.3 -49.2 45 998 TS 984
2016 AL10 Ian 2016091600 41.2 -46.8 45 998 TS 791
2016 AL10 Ian 2016091606 44.0 -42.8 50 994 TS 853
2016 AL10 Ian 2016091612 46.8 -38.6 55 990 EX 1009
2016 AL10 Ian 2016091618 50.4 -34.4 55 985 EX 1202
2016 AL10 Ian 2016091700 55.1 -30.3 55 984 EX 945
2016 AL11 Julia 2016091306 27.3 -80.2 30 1010 TD 7
2016 AL11 Julia 2016091312 28.0 -80.7 35 1010 TS 0
2016 AL11 Julia 2016091318 29.0 -81.2 45 1010 TS 0
2016 AL11 Julia 2016091400 29.8 -81.5 45 1010 TS 0
2016 AL11 Julia 2016091406 30.5 -81.7 40 1011 TS 0
2016 AL11 Julia 2016091412 31.3 -81.5 40 1011 TS 0
2016 AL11 Julia 2016091418 31.8 -80.7 40 1009 TS 29
2016 AL11 Julia 2016091500 31.9 -80.1 40 1007 TS 65
2016 AL11 Julia 2016091506 31.9 -79.5 40 1007 TS 96
2016 AL11 Julia 2016091512 31.9 -78.7 40 1007 TS 144
2016 AL11 Julia 2016091518 31.9 -77.9 40 1007 TS 189
2016 AL11 Julia 2016091600 31.5 -77.2 40 1007 TS 267
2016 AL11 Julia 2016091606 31.2 -76.6 40 1008 TS 330
2016 AL11 Julia 2016091612 31.1 -75.9 40 1008 TS 370
2016 AL11 Julia 2016091618 30.9 -75.7 40 1008 TS 399
2016 AL11 Julia 2016091700 30.4 -76.0 30 1009 TD 425
2016 AL11 Julia 2016091706 30.3 -76.1 30 1009 TD 411
2016 AL11 Julia 2016091712 30.2 -76.2 30 1010 TD 398
2016 AL11 Julia 2016091718 30.4 -76.3 30 1010 TD 415
2016 AL11 Julia 2016091800 30.7 -76.4 30 1010 TD 383
2016 AL11 Julia 2016091806 31.1 -76.6 25 1010 TD 338
2016 AL11 Julia 2016091812 31.7 -77.0 25 1010 TD 264
2016 AL11 Julia 2016091818 32.0 -77.8 25 1010 TD 187
2016 AL11 Julia 2016091900 32.2 -78.3 30 1010 LO 139
2016 AL11 Julia 2016091906 32.4 -78.2 30 1011 LO 129
2016 AL11 Julia 2016091912 32.8 -77.7 30 1011 LO 128
2016 AL11 Julia 2016091918 33.2 -77.0 30 1011 LO 121
2016 AL11 Julia 2016092000 33.6 -76.5 30 1011 EX 119
2016 AL11 Julia 2016092006 34.3 -76.1 30 1011 EX 59
2016 AL11 Julia 2016092012 35.0 -76.0 25 1011 EX 31
2016 AL11 Julia 2016092018 35.5 -76.3 25 1011 EX 0
2016 AL11 Julia 2016092100 35.6 -76.9 25 1011 EX 0
2016 AL11 Julia 2016092106 35.4 -77.4 20 1012 EX 0
2016 AL12 Karl 2016091218 13.1 -19.0 20 1010 LO 243
2016 AL12 Karl 2016091300 13.3 -19.3 20 1010 LO 270
2016 AL12 Karl 2016091306 13.6 -19.6 20 1010 LO 278
2016 AL12 Karl 2016091312 14.1 -20.0 25 1010 LO 297
2016 AL12 Karl 2016091318 14.8 -20.8 25 1009 LO 250
2016 AL12 Karl 2016091400 15.5 -21.9 25 1009 LO 109
2016 AL12 Karl 2016091406 16.2 -23.2 25 1009 TD 29
2016 AL12 Karl 2016091412 16.8 -24.5 30 1009 TD 21
2016 AL12 Karl 2016091418 17.2 -25.8 30 1009 TD 54
2016 AL12 Karl 2016091500 17.4 -27.3 30 1009 TD 215
2016 AL12 Karl 2016091506 17.5 -28.7 35 1008 TS 364
2016 AL12 Karl 2016091512 17.6 -29.8 35 1007 TS 481
2016 AL12 Karl 2016091518 17.7 -30.8 35 1006 TS 587
2016 AL12 Karl 2016091600 17.8 -31.8 40 1004 TS 694
2016 AL12 Karl 2016091606 18.0 -32.8 40 1004 TS 801
2016 AL12 Karl 2016091612 18.3 -33.8 40 1004 TS 910
2016 AL12 Karl 2016091618 18.5 -34.9 40 1004 TS 1028
2016 AL12 Karl 2016091700 18.4 -36.2 40 1004 TS 1163
2016 AL12 Karl 2016091706 18.3 -37.4 40 1004 TS 1288
2016 AL12 Karl 2016091712 18.2 -38.6 40 1004 TS 1414
2016 AL12 Karl 2016091718 18.1 -39.7 40 1005 TS 1530
2016 AL12 Karl 2016091800 17.9 -40.7 35 1006 TS 1635
2016 AL12 Karl 2016091806 17.9 -41.8 35 1006 TS 1751
2016 AL12 Karl 2016091812 18.0 -42.9 35 1006 TS 1776
2016 AL12 Karl 2016091818 18.1 -44.3 35 1006 TS 1696
2016 AL12 Karl 2016091900 18.1 -45.6 35 1006 TS 1582
2016 AL12 Karl 2016091906 18.2 -46.8 35 1006 TS 1466
2016 AL12 Karl 2016091912 18.4 -47.8 35 1006 TS 1377
2016 AL12 Karl 2016091918 19.0 -48.9 35 1006 TS 1301
2016 AL12 Karl 2016092000 19.7 -50.3 35 1006 TS 1214
2016 AL12 Karl 2016092006 20.0 -52.1 35 1006 TS 1047
2016 AL12 Karl 2016092012 20.0 -53.7 35 1006 TS 888
2016 AL12 Karl 2016092018 20.0 -54.9 35 1006 TS 768
2016 AL12 Karl 2016092100 20.0 -56.0 35 1006 TS 660
2016 AL12 Karl 2016092106 20.2 -56.9 30 1006 TD 584
2016 AL12 Karl 2016092112 20.8 -57.5 30 1007 TD 567
2016 AL12 Karl 2016092118 21.5 -58.2 30 1007 TD 567
2016 AL12 Karl 2016092200 22.5 -59.2 30 1007 TD 601
2016 AL12 Karl 2016092206 23.5 -60.3 30 1007 TD 666
2016 AL12 Karl 2016092212 24.4 -61.7 30 1007 TD 749
2016 AL12 Karl 2016092218 25.3 -62.9 35 1005 TS 798
2016 AL12 Karl 2016092300 26.4 -63.7 40 1001 TS 662
2016 AL12 Karl 2016092306 27.3 -64.3 50 997 TS 555
2016 AL12 Karl 2016092312 28.2 -64.9 50 992 TS 452
2016 AL12 Karl 2016092318 29.2 -65.3 55 988 TS 344
2016 AL12 Karl 2016092400 30.3 -65.3 55 990 TS 223
2016 AL12 Karl 2016092406 31.5 -64.8 55 990 TS 85
2016 AL12 Karl 2016092412 32.2 -63.3 55 994 TS 148
2016 AL12 Karl 2016092418 32.9 -61.5 55 994 TS 323
